g_whoregion,Sex,variable,mid,tv,value,lo,hi,region
Global,Both,BMI < 17 kg/m²,0.909961815053402,5.9400284613679e-05,0.0900381849465983,0.0749321552441282,0.105144214649068,Global
Global,Both,BMI < 18.5 kg/m²,0.829597099388386,0.000155051311912477,0.170402900611614,0.145997058691226,0.194808742532003,Global
Global,Men,BMI < 17 kg/m²,0.918069474353755,5.2827173104823e-05,0.0819305256462447,0.0676847940679969,0.0961762572244925,Global
Global,Men,BMI < 18.5 kg/m²,0.838830269702895,0.000145459981255734,0.161169730297105,0.137530799187767,0.184808661406443,Global
Global,Women,BMI < 17 kg/m²,0.896507750439173,8.51771773432802e-05,0.103492249560827,0.085403118999024,0.121581380122629,Global
Global,Women,BMI < 18.5 kg/m²,0.814275331982577,0.000201640868266398,0.185724668017423,0.157892608094877,0.213556727939969,Global
